date,date,symbol,position,reason,price,frais,fiat,coins,wallet,resultat,resultat%,tradeIs,walletAth,drawDown,drawDownPct
2022-10-05 06:00:00,2022-10-05 06:00:00,BNB/USDT,Sell,Sell Market Order,295.4,2218.873684963067,3167600.6762622753,0.0,6297458.5687147435,-15095.594944057986,-0.239136085848779,Bad,8683859.68709312,2386401.1183783766,0.2748088067251134
2022-10-05 07:00:00,2022-10-05 07:00:00,DOGE/USDT,Sell,Sell Market Order,0.06525,2199.327065196407,6307297.156620518,0.0,6307297.156620518,9838.587905774824,0.15623108589633006,Good,8683859.68709312,2376562.5304726018,0.2736758326490354
2022-10-05 20:00:00,2022-10-05 20:00:00,XRP/USDT,Buy,Buy Market Order,0.4933,2207.5540048171815,3152544.8013078505,6390725.321929557,6305089.602615701,,,,8683859.68709312,2378770.084477419,0.27393004610760824
2022-10-05 20:00:00,2022-10-05 20:00:00,MATIC/USDT,Buy,Buy Market Order,0.8411,2206.7813609154955,0.0,3745497.5864307876,6302882.821254786,,,,8683859.68709312,2380976.865838334,0.27418417059147054
2022-10-06 08:00:00,2022-10-06 08:00:00,MATIC/USDT,Sell,Sell Market Order,0.8466,2219.656779670613,3168718.5998926344,0.0,6321263.4012004845,18380.57994569838,0.29162179381971853,Good,8683859.68709312,2362596.2858926356,0.2720675334499219
2022-10-06 08:00:00,2022-10-06 08:00:00,BTC/USDT,Buy,Buy Market Order,20142.3,2218.103019924844,0.0,157.20650059192394,6319045.29818056,,,,8683859.68709312,2364814.3889125604,0.2723229616926446
2022-10-06 10:00:00,2022-10-06 10:00:00,XRP/USDT,Sell,Sell Market Order,0.4968,2222.438637954223,3172689.90129665,0.0,6339190.398169359,20145.099988799542,0.3187997401221443,Good,8683859.68709312,2344669.288923761,0.2700031291855923
2022-10-06 10:00:00,2022-10-06 10:00:00,DOGE/USDT,Buy,Buy Market Order,0.06496,2220.882930907655,0.0,48806481.19405391,6336969.515238452,,,,8683859.68709312,2346890.1718546683,0.27025887755220956
2022-10-06 12:00:00,2022-10-06 12:00:00,BTC/USDT,Sell,Sell Market Order,20193.31,2222.1637203275327,3172297.4367475766,0.0,6342766.455113319,5796.939874866977,0.09147810891194652,Good,8683859.68709312,2341093.2319798013,0.26959132417344145
2022-10-06 12:00:00,2022-10-06 12:00:00,ETH/USDT,Buy,Buy Market Order,1367.63,2220.6082057233034,0.0,2317.934549945419,6340545.846907595,,,,8683859.68709312,2343313.840185525,0.26984704090375944
